country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
DEU,Germany,KWH,WRI1005919,102.0,52.3667,9.7167,Gas,,,,1975.0,Stadtwerke Hannover AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,6.21,259.98669682054003
DEU,Germany,KWK AOS GmbH,WRI1005920,30.7,53.6575,9.5020,Gas,,,,2012.0,Aluminium Oxid Stade GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,78.25089796461351
DEU,Germany,KWK Gütersloh,WRI1005921,12.1,51.9154,8.4003,Biomass,,,,2001.0,Pfleiderer Gütersloh GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,316.8455869026763
DEU,Germany,KWK Neumarkt,WRI1005922,15.6,49.2613,11.4516,Biomass,,,,1997.0,Pfleiderer Neumarkt GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,408.4951368332025
DEU,Germany,KWK-Anlage Barby,WRI1005924,18.0,51.9832,11.8766,Gas,,,,1993.0,Cargill Deutschland GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,45.880005321271774
DEU,Germany,KWK-Anlage Krefeld DT,WRI1005925,25.8,51.3392,6.6642,Gas,,,,2004.0,Cargill Deutschland GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,65.76134096048955
DEU,Germany,KWK-Anlage Krefeld VM,WRI1005926,14.0,51.3392,6.6642,Gas,,,,2004.0,Cargill Deutschland GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,35.68444858321138
DEU,Germany,KWKK Heidelberg,WRI1005927,13.5,49.4216,8.6728,Gas,,,,2002.0,RWE Energiedienstleistungen GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,34.410003990953825
DEU,Germany,KWM,WRI1005928,690.0,52.3150,10.0914,Coal,,,,1979.0,Stadtwerke Hannover AG,Open Power System Data,http://data.open-power-system-data.org/,CARMA,,,,,2857.679,4179.1880935121035
DEU,Germany,Kachlet,WRI1005853,53.7,48.5797,13.4083,Hydro,,,,1927.0,Rhein-Main-Donau AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,136.85187448042387
DEU,Germany,Kaisersesch Solar Power Plant,WRI1030224,9.3,50.2331,7.1644,Solar,,,,,,SYBAC Solar GmbH,http://www.sybac-solar.de,Industry About,,,,,,86.13511362327706
DEU,Germany,Kalenberg Solar Power Plant,WRI1030210,3.7,50.5717,6.5995,Solar,,,,,,F&S Solar Concept GmbH,http://www.fs-sun.com,Industry About,,,,,,34.26880864581991
DEU,Germany,Kamenz Solar Power Plant,WRI1030173,3.8,51.2947,14.1298,Solar,,,,,,Enerparc AG,http://www.enerparc.de,Industry About,,,,,,35.1949926632745
DEU,Germany,Karnap,WRI1005854,38.0,51.5154,6.9938,Waste,,,,1987.0,RWE Generation SE,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,322.9569486404834
DEU,Germany,Karwitz Solar Power Plant,WRI1030056,10.1,53.0800,11.0319,Solar,,,,,,IB Vogt GmbH,http://www.vogt-solar.com,Industry About,,,,,,93.5445857629138
DEU,Germany,Kaufering,WRI1005855,16.7,48.0840,10.8649,Hydro,,,,1975.0,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,42.55914904698469
DEU,Germany,Kemnat Solar Power Plant,WRI1030355,1.1,48.4694,11.3003,Solar,,,,,,Conecon GmbH,http://www.conecon.com,Industry About,,,,,,10.188024192000514
DEU,Germany,Kempfeld Solar Power Plant,WRI1030260,2.7,49.7936,7.2509,Solar,,,,,,SYBAC Solar GmbH,http://www.sybac-solar.de,Industry About,,,,,,25.00696847127399
DEU,Germany,Kernkraft Gundremmingen,WRI1005856,2572.0,48.5150,10.4016,Nuclear,,,,1984.0,Kernkraftwerk Gundremmingen GmbH (KGG),Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,19976.89,22362.884970011637
DEU,Germany,Kessel 2,WRI1005859,2.9,50.7770,6.4860,Gas,,,,1967.0,Papierfabrik Schoellershammer Heinrich August Schoeller Söhne GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,7.391778635093784
DEU,Germany,Kessel 4,WRI1005860,9.3,50.7770,6.4860,Coal,,,,1983.0,Papierfabrik Schoellershammer  Heinrich August Schoeller Söhne GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,56.32818734733705
DEU,Germany,Kesselhaus Zuckerfabrik,WRI1005861,15.1,53.8563,13.7101,Gas,,,,1993.0,Suiker Unie GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,38.48822668617799
DEU,Germany,Kirchmöser,WRI1005862,160.0,52.3942,12.4181,Gas,,,,1994.0,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,407.82226952241575
DEU,Germany,Klanxb�ll Solar Power Plant,WRI1030020,6.0,54.8645,8.6481,Solar,,,,,,Solarpark Klanxb�ll GmbH & Co KG,http://branchenbuch.meinestadt.de/klanxbuell/company/9270653,Industry About,,,,,,55.57104104727553
DEU,Germany,Klausheide Solar Power Plant,WRI1030076,4.1,52.4601,7.1740,Solar,,,,,,Sunics Solar GmbH,http://www.sunics-solar.de,Industry About,,,,,,37.973544715638276
DEU,Germany,Kleinaitingen Solar Power Plant,WRI1030372,5.0,48.2145,10.8664,Solar,,,,,,Juwi Solar GmbH,http://www.juwi.com,Industry About,,,,,,46.309200872729605
DEU,Germany,Klettbach Solar Power Plant,WRI1030196,1.9,50.9204,11.1657,Solar,,,,,,Enerparc AG,http://www.enerparc.de,Industry About,,,,,,17.59749633163725
DEU,Germany,Klingenberg,WRI1005864,164.0,52.4889,13.4970,Coal,,,,1981.0,Vattenfall Europe Wärme Aktiengesellschaft,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,510.519,993.3142715014276
DEU,Germany,Kläranlage,WRI1005863,12.0,48.5529,8.4074,Waste,,,,1992.0,BASF SE,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,101.98640483383686
DEU,Germany,Kl�den Solar Power Plant,WRI1030068,6.0,52.6416,11.6552,Solar,,,,,,SYBAC Solar GmbH,http://www.sybac-solar.de,Industry About,,,,,,55.57104104727553
DEU,Germany,Knapsack Natural Gas I,WRI1005865,1230.0,50.8617,6.8424,Gas,,,,,Statkraft Markets GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,123.58,3135.133696953571
DEU,Germany,Koblenz,WRI1005867,16.0,50.3659,7.5817,Hydro,,,,1951.0,RWE Innogy GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,40.77523261986558
DEU,Germany,Kodersdorf Solar Power Plant,WRI1030174,3.8,51.2301,14.9078,Solar,,,,,,Enerparc AG,http://www.enerparc.de,Industry About,,,,,,35.1949926632745
DEU,Germany,Koepchenwerk,WRI1005868,153.0,51.4105,7.4531,Hydro,,,,1989.0,RWE Power AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,20.027,389.9131619274646
DEU,Germany,Kohlekraftwerk,WRI1005869,14.4,50.7055,6.6536,Coal,,,,2010.0,Smurfit Kappa Zülpich Papier GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,87.21783847329607
DEU,Germany,Kombi-HKW,WRI1005870,50.0,51.2791,9.4840,Gas,,,,1987.0,Städtische Werke Energie + Wärme GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,127.44445922575493
DEU,Germany,Kombikraftwerk,WRI1005871,46.6,51.4656,12.5920,Gas,,,,1993.0,Stora Enso Sachsen GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,118.77823599840359
DEU,Germany,Kopswerk I,WRI1005872,247.0,46.9684,10.0599,Hydro,,,,1968.0,EnBW Energie Baden-Württemberg AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,629.4676535691749
DEU,Germany,Kraftwerk,WRI1005873,66.3,50.8305,6.9594,Oil,,,,1962.0,Basell Polyolefine GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,131.59080387205387
DEU,Germany,Kraftwerk,WRI1005874,10.0,50.9456,6.6650,Coal,,,,1995.0,Martinswerk GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,60.56794338423339
DEU,Germany,Kraftwerk 2,WRI1005875,34.2,50.5691,9.6813,Gas,,,,,Papierfabrik Adolf Jass Schwarza GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,87.17201011041637
DEU,Germany,Kraftwerk 3,WRI1005876,18.5,48.1539,12.6524,Hydro,,,,1920.0,Alzkraftwerke Heider GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,47.14636271671957
DEU,Germany,Kraftwerk Bexbach,WRI1005877,721.0,49.3635,7.2371,Coal,,,,1983.0,STEAG GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,2193.083,4366.9487180032265
DEU,Germany,Kraftwerk Dessau,WRI1005878,49.0,51.8269,12.2300,Coal,,,,1996.0,Kraftwerk Dessau GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,296.7829225827436
DEU,Germany,Kraftwerk Ensdorf,WRI1005879,389.0,49.2932,6.7709,Coal,,,,,Gemeinschaft nach Bruchteilen der Saarstahl AG (SAG) und Saarschmiede GmbH Freiformschmiede (SSF),Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,1103.909,2356.0929976466787
DEU,Germany,Kraftwerk Fulda,WRI1005880,24.8,50.5664,9.6861,Oil,,,,2011.0,RhönEnergie Fulda GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,49.22250280583614
DEU,Germany,Kraftwerk Grenzach-Wyhlen,WRI1005881,40.0,47.5397,7.7069,Gas,,,,2004.0,KGW - Kraftwerk Grenzach-Wyhlen GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,101.95556738060394
DEU,Germany,Kraftwerk Hausham,WRI1005882,92.8,47.7524,11.8398,Oil,,,,1982.0,Peissenberger Kraftwerksgesellschaft mbH Kraftwerk Hausham,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,184.18742985409654
DEU,Germany,Kraftwerk II,WRI1005883,296.2,51.6804,7.0969,Coal,,,,1966.0,Evonik Degussa GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,1794.0224830409927
DEU,Germany,Kraftwerk III,WRI1005884,139.0,51.6804,7.0969,Gas,,,,,Evonik Degussa GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,354.2955966475987
DEU,Germany,Kraftwerk L 57,WRI1005885,26.0,51.3698,6.6615,Coal,,,,1957.0,Currenta GmbH & Co. OHG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,157.47665279900679
DEU,Germany,Kraftwerk Mainz,WRI1005886,434.2,50.0264,8.2379,Gas,,,,2001.0,Kraftwerke Mainz-Wiesbaden AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,552.941,1106.7276839164556
DEU,Germany,Kraftwerk Meggle,WRI1005887,12.6,48.0564,12.1852,Gas,,,,2000.0,Molkerei MEGGLE Wasserburg GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,32.11600372489024
DEU,Germany,Kraftwerk Mitte,WRI1005888,490.0,49.5137,8.4316,Gas,,,,2005.0,BASF SE,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,1597.095,1248.9557004123983
DEU,Germany,Kraftwerk N 230,WRI1005889,110.0,51.3698,6.6615,Coal,,,,1971.0,Currenta GmbH & Co. OHG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,666.2473772265673
DEU,Germany,Kraftwerk Nord,WRI1005890,56.0,48.5529,8.4074,Other,,,,1964.0,BASF SE,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,149.6736689126701
DEU,Germany,Kraftwerk Plattling,WRI1005891,97.9,48.7874,12.8825,Gas,,,,2010.0,Daimler AG / UPM GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,249.53625116402816
DEU,Germany,Kraftwerk Salzgitter,WRI1005893,288.5,52.1579,10.3958,Other,,,,2010.0,Salzgitter Flachstahl GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,771.0866693090237
DEU,Germany,Kraftwerk Schwedt GmbH & Co.KG,WRI1005894,28.9,53.0831,14.3214,Waste,,,,2011.0,Kraftwerk Schwedt GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,245.6172583081571
DEU,Germany,Kraftwerk Süd,WRI1005895,390.0,49.5136,8.4316,Gas,,,,1997.0,BASF SE,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,994.0667819608884
DEU,Germany,Kraftwerk Waldshut,WRI1005896,150.0,47.6178,8.1926,Hydro,,,,1951.0,Schluchseewerk Aktiengesellschaft,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,382.2678058112398
DEU,Germany,Kraftwerk Walheim,WRI1005897,136.0,49.0175,9.1574,Oil,,,,1981.0,EnBW Energie Baden-Württemberg AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,24.82,269.9298540965208
DEU,Germany,Kraftwerk Werdohl-Elverlingsen,WRI1005898,310.0,51.2764,7.7057,Coal,,,,1982.0,Mark-E AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,508.377,1877.6062449112349
DEU,Germany,Kraftwerksgruppe Pfreimd,WRI1005899,127.0,49.5300,12.2848,Hydro,,,,1959.0,GDF SUEZ Energie Deutschland AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,323.65340892018304
DEU,Germany,Krassow Solar Power Plant,WRI1030044,8.5,53.8813,11.5827,Solar,,,,,,F&S Solar Concept GmbH,http://www.fs-sun.com,Industry About,,,,,,78.72564148364032
DEU,Germany,Kremmen Solar Power Plant,WRI1030064,6.7,52.7473,13.0419,Solar,,,,,,GP Joule GmbH,http://www.gp-joule.eu,Industry About,,,,,,62.054329169457674
DEU,Germany,Krumbach Solar Power Plant,WRI1030369,5.2,48.2289,10.3431,Solar,,,,,,Krumbach Photovoltaik GmbH,http://www.cs-solarservice.com,Industry About,,,,,,48.161568907638795
DEU,Germany,K�ching Solar Power Plant,WRI1030344,5.6,48.5553,13.0228,Solar,,,,,,Solea AG,http://www.solea-ag.com,Industry About,,,,,,51.866304977457155
DEU,Germany,K�rlitz Solar Power Plant,WRI1030163,2.0,51.3623,12.7965,Solar,,,,,,Solarparc GmbH,http://www.solarparc.de,Industry About,,,,,,18.523680349091844
DEU,Germany,K�then Solar Power Plant,WRI1030108,45.0,51.7212,11.9600,Solar,,,,,,Juwi Solar GmbH,http://www.juwi.com,Industry About,,,,,,416.78280785456644
DEU,Germany,Laisa Solar Power Plant,WRI1030188,2.8,50.9941,8.6225,Solar,,,,,,Solarpark Roden�s GmbH,http://www.solarpark-rodenaes.de,Industry About,,,,,,25.933152488728577
DEU,Germany,Landau,WRI1005929,12.6,48.6679,12.6600,Hydro,,,,1984.0,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,32.11049568814414
DEU,Germany,Landesbergen Biomasse,WRI1005930,20.0,52.5770,9.1101,Biomass,,,,2005.0,Statkraft Markets GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,523.7117138887212
DEU,Germany,Langenhahn Solar Power Plant,WRI1030209,5.3,50.5890,7.9230,Solar,,,,,,SYBAC Solar GmbH,http://www.sybac-solar.de,Industry About,,,,,,49.08775292509338
DEU,Germany,Langenzenn Solar Power Plant,WRI1030281,2.2,49.4844,10.7900,Solar,,,,,,Solarpark Roden�s GmbH,http://www.solarpark-rodenaes.de,Industry About,,,,,,20.376048384001027
DEU,Germany,Laubusch Solar Power Plant,WRI1030144,3.0,51.4685,14.1321,Solar,,,,,,IB Vogt GmbH,http://www.vogt-solar.com,Industry About,,,,,,27.785520523637764
DEU,Germany,Laufenburg,WRI1005931,104.4,47.5559,8.0494,Hydro,,,,1914.0,Energiedienst Holding AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,266.0583928446229
DEU,Germany,Lauingen - Gehrlicher Solar Power Plant,WRI1030348,25.7,48.5369,10.4235,Solar,,,,,,Gehrlicher Solar AG,http://www.gehrlicher.com,Industry About,,,,,,238.02929248583015
DEU,Germany,Lauingen - Juwi Solar Power Plant,WRI1030342,2.8,48.5782,10.3857,Solar,,,,,,Juwi Solar GmbH,http://www.juwi.com,Industry About,,,,,,25.933152488728577
DEU,Germany,Lauta Solar Power Plant,WRI1030148,23.5,51.4567,14.1095,Solar,,,,,,Conecon GmbH,http://www.conecon.com,Industry About,,,,,,217.65324410182913
DEU,Germany,Lefchfeld Nord Solar Park,WRI1030371,24.9,48.2205,10.8935,Solar,,,,,,Juwi Solar GmbH,http://www.juwi.com,Industry About,,,,,,230.61982034619342
DEU,Germany,Lehmen,WRI1005932,20.0,50.2747,7.4590,Hydro,,,,1962.0,RWE Innogy GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,50.969040774831974
DEU,Germany,Leideneck Solar Power Plant,WRI1030236,1.0,50.0403,7.3650,Solar,,,,,,SYBAC Solar GmbH,http://www.sybac-solar.de,Industry About,,,,,,9.261840174545922
DEU,Germany,Leitzach 1,WRI1005933,136.0,47.8739,11.8710,Hydro,,,,,Stadtwerke München GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,346.5894772688574
DEU,Germany,Leiwen Solar Power Plant,WRI1030259,3.6,49.8005,6.8730,Solar,,,,,,Pfalzsolar GmbH,http://pfalzsolar.de,Industry About,,,,,,33.342624628365314
DEU,Germany,Lettewitz Solar Power Plant,WRI1030121,13.3,51.6005,11.8638,Solar,,,,,,Solarpark Lettewitz GmbH,http://www.cs-solarservice.com,Industry About,,,,,,123.18247432146075
DEU,Germany,Lichterfelde,WRI1005934,432.0,52.4252,13.3098,Gas,,,,,Vattenfall Europe Wärme AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,423.631,1101.1201277105224
DEU,Germany,Lieberose Solar Power Plant,WRI1030092,53.0,51.9241,14.4084,Solar,,,,,,Juwi Solar GmbH,http://www.juwi.com,Industry About,,,,,,490.87752925093383
DEU,Germany,Liepolding B�gen Solar Power Plant,WRI1030313,2.5,48.8938,12.7437,Solar,,,,,,Carpevigo AG,http://www.carpevigo.de,Industry About,,,,,,23.154600436364802
DEU,Germany,Lippendorf,WRI1005935,875.0,51.1821,12.3733,Coal,,,,2000.0,Vattenfall Europe Generation AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,10816.19,5299.6950461204215
DEU,Germany,Listerfehrda Solar Power Plant,WRI1030103,2.9,51.8168,12.8626,Solar,,,,,,IB Vogt GmbH,http://www.vogt-solar.com,Industry About,,,,,,26.859336506183173
DEU,Germany,Litten Solar Power Plant,WRI1030177,38.3,51.1954,14.5194,Solar,,,,,,Enerparc AG,http://www.enerparc.de,Industry About,,,,,,354.7284786851087
DEU,Germany,Lob�bach-Lobenfeld Solar Power Plant,WRI1030289,5.9,49.3451,8.8586,Solar,,,,,,Wirsol Solar AG,https://wirsol.com,Industry About,,,,,,54.64485702982094
DEU,Germany,Lochau Solar Power Plant,WRI1030159,3.3,51.3969,12.0772,Solar,,,,,,Solarpark Lochau GmbH,http://www.cs-solarservice.com,Industry About,,,,,,30.56407257600154
DEU,Germany,Luckau Solar Power Plant,WRI1030095,21.0,51.8683,13.7868,Solar,,,,,,Management Capital Invest (MCG),http://www.mcg-group.com,Industry About,,,,,,194.49864366546433
DEU,Germany,Luckenwalde Solar Power Plant,WRI1030088,6.0,52.1083,13.1635,Solar,,,,,,Belectric,http://www.belectric.com,Industry About,,,,,,55.57104104727553
DEU,Germany,Lutstrut Solar Power Plant,WRI1030310,4.5,48.9277,9.9730,Solar,,,,,,Puravis,http://puravis.de/2015/12/14/solarpark-lutstrut,Industry About,,,,,,41.67828078545664
DEU,Germany,L�nnewitz Solar Power Plant,WRI1030130,25.9,51.5495,13.2212,Solar,,,,,,Enerparc AG,http://www.enerparc.de,Industry About,,,,,,239.88166052073933
DEU,Germany,MHKW,WRI1005940,44.0,53.1146,8.8182,Waste,,,,,swb Entsorgung GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,373.9501510574018
DEU,Germany,MHKW  WKW,WRI1005946,9.0,47.8561,12.1341,Waste,,,,1988.0,Stadtwerke Rosenheim GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,76.48980362537765
DEU,Germany,MHKW Burgkirchen,WRI1005941,12.5,48.1851,12.7361,Waste,,,,1994.0,Zweckverband Abfallverwertung Südostbayern,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,106.23583836858006
DEU,Germany,MHKW Frankfurt,WRI1005942,72.5,50.1617,8.6360,Waste,,,,2006.0,Mainova AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,616.1678625377643
